Price,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,GOOGL,MSFT,NFLX,TSLA,AAPL,AMZN,GOOGL,MSFT,NFLX,TSLA,AAPL,AMZN,GOOGL,MSFT,NFLX,TSLA,AAPL,AMZN,GOOGL,MSFT,NFLX,TSLA,AAPL,AMZN,GOOGL,MSFT,NFLX,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-14,75.70121765136719,93.47200012207031,71.2711410522461,155.07501220703125,338.69000244140625,35.861331939697266,76.88511195829709,94.35549926757812,71.8709640363411,156.48104718130796,345.3800048828125,36.49399948120117,75.57774940600967,92.92749786376953,71.13064389247113,154.6828496153352,335.5199890136719,34.99333190917969,76.67448226895164,94.29399871826172,71.73993876603046,156.28017878720624,344.3999938964844,36.284000396728516,161954400,68818000,26076000,23477400,7199400,434943000
2020-01-15,75.37680053710938,93.10099792480469,71.7000732421875,156.0792694091797,339.07000732421875,34.56666564941406,76.38395596192076,93.94300079345703,71.77879025901605,156.8062076018923,343.1700134277344,35.85599899291992,74.94343149157285,92.75450134277344,71.32443609399188,155.4958273679036,336.6000061035156,34.452667236328125,75.50027617412253,93.61250305175781,71.39219126260538,155.54363995863855,338.67999267578125,35.31733322143555,121923600,57932000,21550000,21417900,5158000,260532000
2020-01-16,76.32099914550781,93.89700317382812,72.24610137939453,158.93914794921875,338.6199951171875,34.232666015625,76.43237250443956,94.27950286865234,72.27300427999972,159.00610892041777,343.55999755859375,34.297332763671875,75.5583716587375,93.3010025024414,71.73993307286825,156.89227015328376,335.8500061035156,32.81133270263672,75.92152830847965,94.14949798583984,72.01144787956945,157.1983524305257,343.5,32.91666793823242,108829200,53190000,26080000,23865400,5016000,326050500
2020-01-17,77.16593933105469,93.23600006103516,73.70880126953125,159.82875061035156,339.6700134277344,34.03333282470703,77.16835535095495,94.33200073242188,73.76011367358568,160.18264561425343,341.57000732421875,34.37799835205078,76.26288724448004,92.86250305175781,72.56445103890334,158.2314068047987,337.3800048828125,33.54399871826172,76.57035717765905,94.29450225830078,72.86286877720866,160.13481841498808,341.0,33.840667724609375,137816400,79946000,52424000,34371700,6066500,204436500
2020-01-21,76.64299774169922,94.5999984741211,73.84481048583984,159.25482177734375,338.1099853515625,36.47999954223633,77.23614913553814,94.7135009765625,74.22493276033909,160.87128446568866,341.0,36.571998596191406,76.5049964495613,93.0,73.24497990845329,159.1878607927097,332.5899963378906,35.227333068847656,76.79310129941813,93.25,73.682891350434,159.42698214672976,340.0,35.349998474121094,110843200,74156000,48930000,29517200,14350300,267052500
2020-01-22,76.91658782958984,94.37300109863281,73.9255142211914,158.48963928222656,326.0,37.97066879272461,77.47100170840719,95.125,74.75799906007849,160.20175644469933,336.29998779296875,39.633331298828125,76.82216354627624,94.16699981689453,73.86523925075431,158.47050548630122,323.6000061035156,37.27333450317383,77.12963354237134,94.80449676513672,74.21746279473615,160.1156616604403,332.54998779296875,38.125999450683594,101832400,64326000,28458000,24138800,21730000,470535000
2020-01-23,77.2870101928711,94.22899627685547,73.96636962890625,159.46527099609375,349.6000061035156,38.14666748046875,77.3669014145498,94.4990005493164,74.4052845476194,159.54179159095884,349.8800048828125,38.79999923706055,76.42027207993955,93.63800048828125,73.74866059227482,158.07836987684018,325.010009765625,37.040000915527344,76.96985393819801,94.25550079345703,74.10885847916708,158.95833482557217,326.0400085449219,37.616668701171875,104472000,49692000,26650000,19680800,18200300,294765000
2020-01-24,77.06427001953125,93.08200073242188,73.04370880126953,157.8583221435547,353.1600036621094,37.654666900634766,78.27963174807223,94.74949645996094,74.44014342272132,160.23997571401773,359.8500061035156,38.25733184814453,76.8730054274966,92.37200164794922,72.8947432066111,157.29399933842234,345.8800048828125,36.95066833496094,77.5339532626897,94.56849670410156,74.37139241036722,160.22084192211972,348.4599914550781,38.04199981689453,146537600,75324000,29786000,24918100,17939700,215304000
2020-01-27,74.79814910888672,91.41699981689453,71.32793426513672,155.21849060058594,342.8800048828125,37.201332092285156,75.48087782658413,92.05000305175781,71.56955866813779,156.27063065680653,351.8999938964844,37.62933349609375,73.81278253603423,90.76699829101562,70.71863939255725,153.22899869097697,341.0199890136719,35.95199966430664,75.06688141687968,91.0,71.31846997752507,154.1376571423605,345.95001220703125,36.132667541503906,161940000,70570000,34132000,32078100,7709500,204121500
2020-01-28,76.91413879394531,92.6624984741211,72.26304626464844,158.26010131835938,348.5199890136719,37.793331146240234,77.08603082988833,92.90550231933594,72.47726605072009,158.54703529988404,352.3999938964844,38.45399856567383,75.58256474340615,91.5009994506836,71.25967970809778,155.97410149841087,342.7799987792969,37.2053337097168,75.68182842287722,92.0250015258789,71.82662476293184,156.65319804776703,345.8800048828125,37.89933395385742,162234000,56160000,29724000,24899900,6821600,176827500
2020-01-29,78.5241470336914,92.9000015258789,72.57191467285156,160.72779846191406,343.1600036621094,38.732666015625,79.37393591584485,93.73750305175781,72.94257262840148,161.40690951031036,349.3999938964844,39.31999969482422,77.80752001617462,92.7509994506836,72.00845893497106,158.48006655302615,338.54998779296875,37.82866668701172,78.55078236199498,93.19999694824219,72.65959425732443,160.5365043029377,349.0,38.37933349609375,216229200,41760000,21566000,34754500,7643500,267022500
2020-01-30,78.41036224365234,93.53399658203125,72.44986724853516,165.26158142089844,347.739990234375,42.72066879272461,78.46362551493233,93.64350128173828,72.49968208968686,166.4763222240066,348.20001220703125,43.391998291015625,77.17078871761717,92.53050231933594,71.49084223477435,163.35816981561965,339.25,41.20000076293945,77.60415772537527,92.9000015258789,71.64528116546836,166.4763222240066,341.1000061035156,42.16133117675781,126743200,126548000,27110000,51597500,5328100,435085500
2020-01-31,74.93373107910156,100.43599700927734,71.38024139404297,162.82252502441406,345.0899963378906,43.371334075927734,78.12224171387334,102.78600311279297,73.21807678829367,164.89809683921658,347.3900146484375,43.53333282470703,74.6383634318401,100.1135025024414,71.09527131841374,162.20081527799877,340.9800109863281,42.167999267578125,77.69855903722024,102.57350158691406,73.12790379399927,164.71637685112754,347.3900146484375,42.66666793823242,199588400,311346000,43822000,36142700,5230000,235789500
2020-02-03,74.72796630859375,100.20999908447266,73.86223602294922,166.7919158935547,358.0,52.0,75.89732764326911,102.42500305175781,74.04657296301339,166.90668946238802,359.6300048828125,52.409332275390625,73.16881293673191,100.01249694824219,72.56743036798406,162.98509378609359,346.2799987792969,44.90133285522461,73.67238698147514,100.52999877929688,72.81851903680833,163.01378717830192,347.239990234375,44.91266632080078,173788400,117834000,71636000,30107000,6670600,705975000
2020-02-04,77.19499969482422,102.4834976196289,72.00946044921875,172.2821502685547,369.010009765625,59.137332916259766,77.38626426505087,102.98999786376953,73.10199650551328,172.77952677664373,369.57000732421875,64.59933471679688,75.93121426303615,100.76850128173828,70.84468413309284,168.63794313049974,356.1000061035156,55.59199905395508,76.33794793595989,101.49400329589844,72.46182298123878,169.4318277854927,361.0,58.86399841308594,136616400,105786000,95880000,36433300,7161500,914082000
2020-02-05,77.824462890625,101.99349975585938,72.04134368896484,172.07168579101562,369.6700134277344,48.97999954223633,78.62582786926725,103.5510025024414,72.96449562114519,176.1845751691455,375.25,56.39866638183594,77.21920188630669,101.5999984741211,71.22580336725193,170.64653214932855,362.29998779296875,46.94066619873047,78.32561338698618,103.5510025024414,72.91617074068874,176.0219744326016,375.1300048828125,54.88399887084961,118826800,87524000,36376000,39186300,6437000,726357000
2020-02-06,78.73477172851562,102.5114974975586,73.53193664550781,175.63943481445312,366.95001220703125,49.930667877197266,78.73719513687406,102.81500244140625,73.81042993755283,175.82116939232483,371.54998779296875,53.05533218383789,77.53635935306664,101.23999786376953,72.26204220223194,172.22477461712103,362.510009765625,45.79999923706055,78.09561993929752,102.0510025024414,72.33676825821126,173.09517991386963,369.6000061035156,46.66133117675781,105425600,63660000,37822000,27751400,3920400,598212000
2020-02-07,77.6645736694336,103.96399688720703,73.6883773803711,175.8881072998047,366.7699890136719,49.871334075927734,78.48240085764334,104.92649841308594,73.9942677344084,177.55239722258293,371.79998779296875,51.31666564941406,77.1719355094332,101.90499877929688,73.00585396908144,174.53945932418142,363.57000732421875,48.66666793823242,78.23244174012544,102.09950256347656,73.10449541727816,174.89336886209983,365.0400085449219,48.70333480834961,117684000,101906000,28360000,33529100,4385200,255952500
2020-02-10,78.03341674804688,106.69550323486328,75.16053771972656,180.48878479003906,371.07000732421875,51.41866683959961,78.03341674804688,106.77999877929688,75.17149956935405,180.62269215685222,374.79998779296875,54.66600036621094,76.16479319669943,104.24800109863281,73.4935839944387,175.27594248900044,362.5199890136719,50.15999984741211,76.24487399499647,104.25050354003906,73.59471884010038,175.59158440966186,365.0,53.33333206176758,109348800,101124000,38302000,35844300,5294100,370338000
2020-02-11,77.56265258789062,107.54000091552734,75.23028564453125,176.4141845703125,373.69000244140625,51.62533187866211,78.60374785280499,109.29750061035156,76.21771113263144,182.4017784312968,378.1099853515625,52.23400115966797,77.34424291008455,106.80000305175781,75.00061892772216,175.5150858823938,369.7200012207031,50.53333282470703,78.53094709552873,107.54499816894531,75.39020550159178,182.35395123825236,373.75,51.25266647338867,94323200,114920000,34852000,53159900,4772900,175462500
2020-02-12,79.40458679199219,108.0,75.65724182128906,176.67245483398438,380.010009765625,51.15266799926758,79.40943770675925,109.01249694824219,75.74043633057408,177.76284779244725,380.6199951171875,52.650001525878906,78.0140331926388,107.7645034790039,75.16103948219266,173.93690553891975,375.8800048828125,50.891334533691406,78.0140331926388,108.16000366210938,75.51923806383654,177.50459260378693,377.17999267578125,51.858001708984375,113730400,66686000,31042000,47062900,4624800,180337500
2020-02-13,78.8391342163086,107.49349975585938,75.39618682861328,175.71595764160156,381.3999938964844,53.599998474121094,79.16675238353734,108.51399993896484,76.02191687395778,178.1262905935422,385.3699951171875,54.53333282470703,78.47026476188894,107.0999984741211,74.92837735428414,174.91249872947753,376.510009765625,49.0,78.67411425559266,107.24949645996094,75.22729680616945,175.11336710621117,376.9599914550781,49.45600128173828,94747600,60636000,22914000,35295800,4485400,394339500
2020-02-14,78.8585433959961,106.74349975585938,75.66221618652344,177.28460693359375,380.3999938964844,53.33533477783203,79.10850246780329,107.9520034790039,75.72797967828164,177.34199373284923,385.1499938964844,54.198001861572266,78.34891601878451,106.29450225830078,75.00559231326048,174.70208420860334,379.42999267578125,52.366668701171875,78.80757547409223,107.78399658203125,75.45297562350825,175.27598139078157,381.4700012207031,52.4813346862793,80113600,52124000,23198000,23149500,3736300,235405500
2020-02-18,77.41461181640625,107.78350067138672,75.69759368896484,179.08279418945312,387.7799987792969,57.22666549682617,77.59662109183667,108.30349731445312,76.25158520613671,179.5323435875018,389.5400085449219,57.33333206176758,76.34924730268484,106.20549774169922,75.27761496690005,177.42807819365535,379.19000244140625,55.490665435791016,76.53125657811528,106.2509994506836,75.4435174707526,177.53329219308827,379.29998779296875,56.106666564941406,152531200,58912000,25642000,27792200,5173900,245725500
2020-02-19,78.53580474853516,108.51100158691406,75.96810913085938,179.61985778808594,386.19000244140625,61.16133117675781,78.76635284298499,109.25499725341797,76.2605518097851,180.48304006462567,392.95001220703125,62.98533248901367,77.65730764080503,108.05599975585938,75.77431549389932,178.8429908122656,384.8999938964844,60.06800079345703,77.65730764080503,108.38999938964844,76.08418918563441,180.3679529969998,388.1199951171875,61.56666564941406,93984000,51224000,22746000,29997500,4896400,381345000
2020-02-20,77.73008728027344,107.65499877929688,75.57553100585938,176.87681579589844,386.0,59.96066665649414,78.78574250032466,108.8395004272461,76.07770834757048,179.5910643456406,389.70001220703125,60.79999923706055,77.22288901629881,106.37249755859375,74.94132496189518,173.6926186869553,376.67999267578125,57.3293342590332,78.29553354521413,108.65350341796875,75.67616412195946,179.3033320766306,386.55999755859375,60.79666519165039,100566000,62626000,25962000,36862400,4079400,264523500
2020-02-21,75.97065734863281,104.79850006103516,73.90508270263672,171.28526306152344,380.07000732421875,60.06666564941406,77.76648785830864,107.22750091552734,75.27462206552566,175.99443650988536,387.32000732421875,60.87066650390625,75.35182886622782,104.4000015258789,73.6574832677561,170.00007559333613,377.8999938964844,58.6966667175293,77.32238114469776,107.10749816894531,74.95726817378268,175.67793249733114,385.3299865722656,60.46533203125,129554000,92926000,42520000,48572600,3930100,214722000
2020-02-24,72.3620376586914,100.4645004272461,70.736572265625,163.90023803710938,368.70001220703125,55.58599853515625,73.8181119648714,101.96499633789062,71.55959279941615,167.4105398311227,372.82000732421875,57.56666564941406,70.19006459555902,99.39849853515625,70.08543687850549,156.5535446784054,361.0,54.813331604003906,72.13877707909086,100.15899658203125,70.89549627943762,160.90785729974584,364.760009765625,55.93333435058594,222195200,130940000,49560000,68311100,6936400,227883000
2020-02-25,69.91097259521484,98.63700103759766,69.06563568115234,161.1956024169922,360.0899963378906,53.32733154296875,73.41768758581995,101.7300033569336,71.58300697779833,167.68868511978565,375.6499938964844,57.106666564941406,69.4377529242665,97.9209976196289,68.77170303202607,160.79276839214288,357.7200012207031,52.46666717529297,73.03425797216033,101.32099914550781,71.29156773137504,167.07486300599308,372.0,56.599998474121094,230673600,124382000,51580000,68073300,6481200,259357500
2020-02-26,71.02003479003906,98.97949981689453,69.27238464355469,163.20970153808594,379.239990234375,51.91999816894531,72.28924910730535,100.7334976196289,70.42819845561333,166.17331078464784,382.0,54.22066879272461,69.5275598554886,98.02249908447266,68.57889939705458,161.32987769226963,365.0,51.740665435791016,69.53483993200922,98.51399993896484,69.49707216060908,162.7685246626015,366.30999755859375,52.16666793823242,198054800,104492000,49776000,56206100,8934100,211282500
2020-02-27,66.3775634765625,94.21499633789062,65.51001739501953,151.7101287841797,371.7099914550781,45.266666412353516,69.40620033933959,98.75,68.2226873655206,160.19815273078024,391.55999755859375,49.31800079345703,66.24166381662789,94.13800048828125,65.4746460468317,151.51831209319997,370.6000061035156,44.599998474121094,68.21707461192374,96.71900177001953,67.7115398365822,156.63990701387874,371.4599914550781,48.66666793823242,320605600,162880000,62290000,93174900,10967700,364158000
2020-02-28,66.33873748779297,94.1875,66.72062683105469,155.38345336914062,369.0299987792969,44.53266525268555,67.56427105877654,94.48799896240234,66.88004494343048,157.0139315893412,376.7699890136719,46.03466796875,62.21562305087625,90.55650329589844,63.18145503464202,145.7828881730677,356.79998779296875,40.768001556396484,62.431610947009084,90.73149871826172,63.48535365075221,146.17612184427716,364.2099914550781,41.97999954223633,426510000,189620000,80198000,97012700,11168600,363343500
2020-03-02,72.5149154663086,97.69750213623047,69.06563568115234,165.72251892089844,381.04998779296875,49.574668884277344,73.15316245707646,97.72550201416016,69.1229231286208,165.84720633040615,381.3599853515625,49.5793342590332,67.39681595785085,93.5,66.02067405586332,155.67117707396633,364.5,45.77799987792969,68.50343166746465,95.32450103759766,67.32544584408515,158.5484707604092,373.1099853515625,47.41733169555664,341397200,135234000,55430000,71030800,6997900,302925000
2020-03-03,70.21187591552734,95.44950103759766,66.64441680908203,157.78118896484375,368.7699890136719,49.70066833496094,73.77440114053802,99.81649780273438,70.15518886051058,167.842131121707,393.5199890136719,53.798667907714844,69.35764126776101,94.40450286865234,66.2219446617251,155.62321870756466,367.3999938964844,47.740665435791016,73.69432034529686,98.76850128173828,69.63158946211831,166.69121657809265,381.0299987792969,53.66666793823242,319475600,150690000,56602000,71677000,8364600,386760000
2020-03-04,73.46863555908203,98.79149627685547,68.83048248291016,163.5741424560547,383.7900085449219,49.96666717529297,73.62880458228122,98.9000015258789,68.88926748762059,163.71800128075157,384.010009765625,51.10133361816406,71.13649400429283,96.0999984741211,66.6085339749811,158.84578241050164,370.510009765625,48.31533432006836,71.93976087414214,97.32849884033203,67.70256753542472,161.59840321196756,377.7699890136719,50.930667877197266,219178400,95458000,47598000,49814400,5487300,225735000
2020-03-05,71.0855484008789,96.20149993896484,65.50055694580078,159.46922302246094,372.7799987792969,48.30266571044922,72.69450423193115,98.03600311279297,67.4370414491301,163.8810648885195,391.3999938964844,49.71666717529297,70.7191006767236,95.5,64.84692814514692,158.91294444560873,368.6400146484375,47.871334075927734,71.71650798671432,96.6500015258789,67.03449374191095,159.25822029901101,381.0,48.2513313293457,187572800,94964000,54380000,47817300,8747000,162790500
2020-03-06,70.14151763916016,95.05449676513672,64.55299377441406,154.96144104003906,368.9700012207031,46.89866638183594,70.5759151634938,95.54350280761719,64.90222218354712,156.4384452363207,371.30999755859375,47.133331298828125,68.24862422437134,93.4749984741211,62.63345001724397,149.61925918426633,356.8500061035156,45.61800003051758,68.43548440571074,93.75,63.26815022542305,155.9588963286788,367.70001220703125,46.0,226176800,105472000,64640000,72821100,8147200,189943500
2020-03-09,64.5938720703125,90.03050231933594,60.5699348449707,144.4593505859375,346.489990234375,40.53333282470703,67.48660157527603,93.13849639892578,62.41026376463806,151.29772469585754,357.4700012207031,44.20000076293945,63.82457638904733,88.06449890136719,59.685639656926234,143.86471444930987,341.7200012207031,40.33333206176758,64.00658563730508,88.69300079345703,60.03039060424266,144.8238125456386,343.8599853515625,40.35933303833008,286744800,156264000,69252000,70419300,7405500,256105500
2020-03-10,69.24604034423828,94.59100341796875,63.52820587158203,154.33804321289062,364.1300048828125,43.02199935913086,69.5129887846972,94.7135009765625,63.56208346017073,154.4435445747292,364.5400085449219,44.53333282470703,65.37045555760074,90.90850067138672,60.5061600095972,146.33916967424355,347.8500061035156,40.53333282470703,67.25607654604191,93.54399871826172,62.49296104143068,151.69093809040504,356.42999267578125,43.96200180053711,285290000,142666000,54872000,65354400,7604400,233916000
2020-03-11,66.84107971191406,91.04299926757812,60.32630920410156,147.34622192382812,349.9200134277344,42.28200149536133,68.24619329059158,93.56600189208984,62.61949838943698,151.24974294863355,362.9800109863281,43.571998596191406,65.9747138459021,90.07499694824219,59.34187890099212,144.96764848406434,344.7900085449219,40.866668701171875,67.31673591637701,92.89250183105469,62.18806372644597,150.70306473019772,358.9200134277344,42.68000030517578,255598800,112496000,54732000,56371600,6036000,199837500
2020-03-12,60.240211486816406,83.83049774169922,55.37675476074219,133.37216186523438,315.25,37.369998931884766,65.52333473547242,88.25,59.22281313910036,147.1927671769213,335.7200012207031,39.633331298828125,60.18439634961911,83.75,55.22331167410478,132.91179893562202,307.32000732421875,36.41666793823242,62.11126834135515,86.0989990234375,55.92825665674984,139.35693848888963,326.5,38.72600173950195,418474000,226924000,94326000,93226400,12071600,283636500
2020-03-13,67.45747375488281,89.25,60.494205474853516,152.33352661132812,336.29998779296875,36.44133377075195,67.93070070994933,89.31549835205078,60.500682240290445,155.28755000416908,336.4200134277344,40.50466537475586,61.38564487354782,84.03099822998047,55.413620095234876,134.97384815229282,307.3900146484375,33.46666717529297,64.2832360780183,87.75,58.537298689662194,141.46694526309378,330.510009765625,39.66666793823242,370732000,176194000,79400000,92727400,9458200,339604500
2020-03-16,58.7792854309082,84.4574966430664,53.45621871948242,129.88104248046875,298.8399963378906,29.67133331298828,62.873275496652674,87.97250366210938,57.06662772504203,143.24128451832524,334.3500061035156,32.9913330078125,58.242963182289955,81.30149841308594,53.161286436824646,129.47822309810212,294.75,29.47800064086914,58.716186517548486,82.07550048828125,54.28371671880484,134.27371284247627,306.6300048828125,31.299999237060547,322423600,178346000,96520000,87905900,10559900,307342500
2020-03-17,61.36381530761719,90.39199829101562,55.70107650756836,140.5749969482422,319.75,28.68000030517578,62.516536915107906,92.88899993896484,56.09664189269421,141.466951038622,322.8999938964844,31.456666946411133,57.854675154192996,84.46199798583984,52.26553273663821,129.478226374332,290.25,26.399999618530273,60.06548110830406,88.77349853515625,54.335030213703156,134.273716240048,306.19000244140625,29.333999633789062,324056000,218342000,83194000,81059800,10013900,359919000
2020-03-18,59.86164093017578,91.5,54.362430572509766,134.65733337402344,315.4700012207031,24.08133316040039,60.66976261253334,92.08300018310547,55.049936896919235,140.0282872312839,331.5799865722656,26.99066734313965,57.54405525777932,87.25,51.66271423119009,129.4973968509133,300.0,23.367332458496094,58.18715696326524,87.5,52.80557438423959,132.35550436929574,302.3999938964844,25.933332443237305,300233600,192904000,93044000,81593200,12593600,356793000
2020-03-19,59.40296936035156,94.04650115966797,55.38273239135742,136.87290954589844,332.0299987792969,28.50933265686035,61.35896164078844,97.25,57.42233951228538,144.00858780783528,348.510009765625,30.133333206176758,58.876356338925326,91.63249969482422,52.58686790234642,133.31464881103662,316.82000732421875,23.8973331451416,60.036361741511776,93.0,54.2144668514263,136.9304530959232,324.3299865722656,24.979999542236328,271857200,207998000,74064000,85922700,10616000,452932500
2020-03-20,55.63174057006836,92.30449676513672,53.21757888793945,131.7321319580078,332.8299865722656,28.50200080871582,61.11385881136198,97.8499984741211,56.71838820983278,141.0833385798887,350.489990234375,31.799999237060547,55.330817248448476,91.0364990234375,52.91318233474506,130.30307049807809,332.0,28.38599967956543,59.98539913252844,96.31549835205078,56.34075556015403,140.02832479944718,342.30999755859375,29.213333129882812,401693200,196358000,82878000,84866200,10853800,424282500
2020-03-23,54.449893951416016,95.1415023803711,52.5161247253418,130.4181365966797,360.2699890136719,28.952667236328125,55.45215955190559,95.97000122070312,53.152816591676384,134.8204073585906,366.1099853515625,29.46666717529297,51.595989830091725,90.5999984741211,50.2612982120029,127.09966584811548,340.8800048828125,27.366666793823242,55.350234801464175,91.38749694824219,52.62771969397402,131.4060063254147,347.8900146484375,28.906667709350586,336752800,156170000,83672000,78975200,13449400,246817500
2020-03-24,59.912601470947266,97.00499725341797,56.29642105102539,142.27259826660156,357.32000732421875,33.66666793823242,60.109170897229895,97.75,56.46182182723558,143.48107115066736,372.92999267578125,34.24599838256836,56.859698759909456,95.01699829101562,54.125290704013324,135.49178280411655,353.0299987792969,31.600000381469727,57.35961698057595,97.57499694824219,54.99962362416185,137.8703418209535,369.989990234375,31.81999969482422,287531200,142942000,72468000,82516700,11638700,343428000
2020-03-25,59.58255386352539,94.29199981689453,54.88204574584961,140.91065979003906,342.3900146484375,35.95000076293945,62.67185674280047,97.51300048828125,57.1014970074779,148.01757864443326,362.0,37.133331298828125,59.286485163699844,94.28900146484375,53.95490673143392,138.53210112818718,339.1700134277344,34.07400131225586,60.85176409780143,96.03450012207031,56.025897922286106,142.81926985349074,361.0199890136719,36.349998474121094,303602000,129582000,90324000,75638200,8767200,318340500
2020-03-26,62.717960357666016,97.77449798583984,57.935977935791016,149.72479248046875,362.989990234375,35.21066665649414,62.77620094683011,97.82450103759766,58.3624334086797,150.25229931837853,363.8399963378906,37.33333206176758,59.78639763980699,94.4645004272461,54.4042821365031,142.3013685375389,341.7300109863281,34.150001525878906,59.82522716790813,95.0999984741211,55.53468295067127,142.33014030736356,344.0,36.49266815185547,252087200,124426000,76562000,64568100,7229600,260710500
2020-03-27,60.121299743652344,95.00499725341797,55.31248474121094,143.57693481445312,357.1199951171875,34.29066848754883,62.094277592448684,96.989501953125,57.344619150620744,148.55465463681406,368.55999755859375,35.0533332824707,59.9538506329564,94.99600219726562,55.00061558660406,143.09738592420132,353.0,32.935333251953125,61.337120260245676,96.54299926757812,56.169876906455066,145.54308819141963,359.0899963378906,33.66666793823242,204216800,107758000,62794000,57042300,7948800,215661000
2020-03-30,61.83704376220703,98.19750213623047,57.10847473144531,153.67626953125,370.9599914550781,33.47533416748047,62.0093475048291,98.68150329589844,57.34212859909248,154.03114574534303,377.79998779296875,34.44333267211914,60.52414930589501,95.61699676513672,54.72611218061649,143.87428673101866,361.1700134277344,32.7486686706543,60.849342024154396,96.1415023803711,56.42744514551845,146.20490249756406,363.0,34.017333984375,167976400,122522000,58736000,63420300,8622000,179971500
